id;size;price;price_m2;location;address;street;number;address_geopy;lat;long;hhSize;hhF;hhM;title;link;timestamp;inactive-stamp;active
7420280;20;510.0;25.5;Wollmatingen;Radolfzellerstrasse, Konstanz;Radolfzellerstrasse;;Radolfzeller Straße, Wollmatingen, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6899593;9.1477685;4.0;0.0;3.0;WG Zimmer in KN-WOLLMATINGEN Neugründung;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Wollmatingen.7420280.html;20190723-0650;;True
7247420;14;435.0;31.07142857142857;Königsbau;Stockackerweg 56, Konstanz;Stockackerweg;56;56, Stockackerweg, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68164760000001;9.17984258657143;6.0;1.0;4.0;6er WG in Doppelhaushälfte mit Garten - Zwischenmiete über den Sommer;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.7247420.html;20190723-0650;20190923-0850;False
7423784;14;360.0;25.714285714285715;Paradies;Rheingutstraße 30, Konstanz;Rheingutstraße;30;Paradies Wohnheim, 30, Rheingutstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66749115;9.16883390641886;2.0;0.0;1.0;Untervermietung Paradies Wohnheim Konstanz --- Doppelappartement-Zimmer --- ab SOFORT bis 30. SEPTEMBER;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7423784.html;20190723-0650;;True
7438652;18;403.0;22.38888888888889;Altstadt;Bodanstraße, Konstanz;Bodanstraße;;Bodanstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.658466600000004;9.171065800000001;4.0;1.0;2.0;18m2 Altstadt-WG bietet 6-monatiges Praktikum zur Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7438652.html;20190723-0650;20190809-1250;False
7423598;18;535.0;29.722222222222207;Altstadt;Brauneggerstraße 11, Konstanz;Brauneggerstraße;11;SWK A 119, 11, Brauneggerstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6639713;9.1704436;4.0;1.0;2.0;Wunderschön renoviertes 18m2 Zimmer mit Loggia/Balkon im Paradies;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7423598.html;20190723-0650;20190812-0850;False
7440976;19;390.0;20.526315789473685;Litzelstetten;Martin-Schleyerstraße, Konstanz;Martin-Schleyerstraße;;Martin-Schleyer-Straße, Litzelstetten, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.7175912;9.1704362;3.0;2.0;0.0;WG-Zimmer frei in Litzelstetten!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Litzelstetten.7440976.html;20190723-0650;20190724-0650;False
6885783;16;480.0;30.0;Petershausen-West;Gottfried-Keller-Straße 46, Konstanz;Gottfried-Keller-Straße;46;46, Gottfried-Keller-Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67536629999999;9.178436999999999;3.0;1.0;1.0;Helles 16qm Zimmer in 3er WG in Konstanz Petershausen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.6885783.html;20190723-0650;20190815-1250;False
7389699;15;370.0;24.66666666666667;Allmannsdorf;Fasanenweg 12, Konstanz;Fasanenweg;12;12, Fasanenweg, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68058045;9.1963016;5.0;2.0;2.0;Zimmer in Einfamilienhaus in Allmannsdorf !! ZWISCHENMIETE !!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.7389699.html;20190723-0650;;True
7440619;20;340.0;17.0;Paradies;Griesseggstr. 17, Konstanz;Griesseggstr.;17;17, Grießeggstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.664393;9.16042885674039;5.0;3.0;1.0;WG Zimmer in 5er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7440619.html;20190723-0650;;True
7438699;17;274.0;16.11764705882353;Petershausen-West;Steinstraße 17a, Konstanz;Steinstraße;17a;17a, Steinstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6736893;9.17896469064943;5.0;2.0;2.0;WG Zimmer in der Jägerkaserne;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7438699.html;20190723-0650;20190730-1250;False
6828502;18;350.0;19.444444444444443;Dettingen;Ringstr. 10, Konstanz;Ringstr.;10;10, Ringstraße, Dettingen, Dettingen-Wallhausen, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.7369073;9.1169242;9.0;4.0;4.0;Zwischenmiete Vorort Konstanz;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Dettingen.6828502.html;20190723-0650;20190816-1650;False
6365675;17;370.0;21.764705882352942;Dettingen;Ringstr. 10, Konstanz;Ringstr.;10;10, Ringstraße, Dettingen, Dettingen-Wallhausen, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.7369073;9.1169242;9.0;2.0;6.0;WG-Zimmer Vorort Konstanz;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Dettingen.6365675.html;20190723-0650;20200114-1250;False
7423794;14;650.0;46.42857142857143;Petershausen-West;Klingenbergstraße 8, Konstanz;Klingenbergstraße;8;8, Klingenbergstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6711941;9.174648;2.0;1.0;0.0;Sehr schönes Wg-Zimmer mit Garten und Terasse, im Studentenstadttteil von Konstanz;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7423794.html;20190723-0650;20190822-2050;False
7440186;12;420.0;35.0;Petershausen-West;Markgrafenstraße, Konstanz;Markgrafenstraße;;Markgrafenstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67187929999999;9.174288;3.0;2.0;0.0;WG-Zimmer ab 1.8.;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7440186.html;20190723-0650;20190815-2050;False
7418539;12;300.0;25.0;Fürstenberg;Schürmann-Horster-Weg 10, Konstanz;Schürmann-Horster-Weg;10;10, Schürmann-Horster-Weg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6788599;9.16155235;3.0;0.0;0.0;Zwischenmiete August-September;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7418539.html;20190723-0650;;True
7410311;20;307.0;15.35;Fürstenberg;Cherisystr. 6, Konstanz;Cherisystr.;6;6, Cherisy-Straße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.679885399999996;9.16272580544875;5.0;2.0;2.0;Zimmer frei in 5er-WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7410311.html;20190723-0650;;True
7436081;23;525.0;22.82608695652174;Fürstenberg;Berliner Strasse 9, Konstanz;Berliner Strasse;9;9, Berliner Straße, Wollmatingen, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68653375;9.14986841527778;3.0;2.0;0.0;23 qm WG-Zimmer mit großem Balkon;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7436081.html;20190723-0650;20190814-0850;False
7439986;24;460.0;19.166666666666668;Litzelstetten;Sankt-Katharinen-Weg 5, Konstanz;Sankt-Katharinen-Weg;5;5, Sankt-Katharinen-Weg, Litzelstetten, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.71156885;9.16909487698355;3.0;2.0;0.0;32 qm mit Balkon in Uni-Nähe;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7439986.html;20190723-0650;;True
7375167;32;460.0;14.375;Litzelstetten;Sankt-Katharinen-Weg 5, Konstanz;Sankt-Katharinen-Weg;5;5, Sankt-Katharinen-Weg, Litzelstetten, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.71156885;9.16909487698355;3.0;2.0;0.0;Traumhaftes riesiges Zimmer mit Balkon in Uni-Nähe;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Litzelstetten.7375167.html;20190723-0650;;True
6772077;15;370.0;24.66666666666667;Petershausen-West;Reichenaustraße 36, Konstanz;Reichenaustraße;36;Edeka-Baur, 36, Reichenaustraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6721219;9.1675699;7.0;1.0;3.0;3 Zimmer direkt am Seerhein;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.6772077.html;20190723-0650;20190918-2050;False
7258465;24;500.0;20.83333333333333;Industriegebiet;Max Stromeyer Straße, Konstanz;Max Stromeyer Straße;;Max-Stromeyer-Straße, Oberlohn, Konstanz-Industriegebiet, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6778915;9.155353100000001;4.0;1.0;1.0;Schönes großes WG Zimmer direkt am Seerhein;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7258465.html;20190723-0650;20191002-0850;False
7439587;16;310.0;19.375;Petershausen-West;Theodor-Heuss-Str. 5, Konstanz;Theodor-Heuss-Str.;5;Archäologisches Landesmuseum, 5, Theodor-Heuss-Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6678445;9.17920876892389;3.0;1.0;1.0;WG-Zimmer in bester Lage zur Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7439587.html;20190723-0650;20190802-1250;False
7436866;14;430.0;30.714285714285715;Fürstenberg;Bücklestr. 70b, Konstanz;Bücklestr.;70b;70b, Bücklestraße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.677324799999994;9.17009401050932;2.0;0.0;1.0;Zimmer in Penthousewohnung in Petershausen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7436866.html;20190723-0650;20190801-1650;False
7439218;17;355.0;20.88235294117647;Kreuzlingen;Hauptstraße 49b, Kreuzlingen;Hauptstraße;49b;49b, Hauptstrasse, Gaissberg, Bernrainzelg, Kreuzlingen, Bezirk Kreuzlingen, Thurgau, 8280, Schweiz/Suisse/Svizzera/Svizra;47.64940305;9.1750436033591;12.0;4.0;7.0;17 qm² zur Zwischenmiete in Kreuzlingen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Kreuzlingen.7439218.html;20190723-0650;20190814-1650;False
7439193;17;265.0;15.588235294117649;Petershausen-West;Steinstraße 17a, Konstanz;Steinstraße;17a;17a, Steinstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6736893;9.17896469064943;5.0;3.0;1.0;Helles, gemütliches Zimmer in der Jägerkaserne zur Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7439193.html;20190723-0650;;True
6752707;13;473.0;36.384615384615394;Petershausen-Ost;Zähringerplatz 18, Konstanz;Zähringerplatz;18;18, Zähringerplatz, Petershausen-Ost, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6723168;9.18398464948341;4.0;3.0;0.0;WG-Zimmer direkt am Zähringerplatz;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.6752707.html;20190723-0650;20190731-2050;False
6098658;20;600.0;30.0;Altstadt;Rheinsteig 11a, Konstanz;Rheinsteig;11a;11a, Rheinsteig, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66660575;9.17564515957172;3.0;1.0;1.0;Schönes Zimmer direkt am Rhein mit Balkon;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.6098658.html;20190723-0650;20190810-2050;False
7438565;17;350.0;20.58823529411765;Petershausen-West;Markgrafenstraße 51, Konstanz;Markgrafenstraße;51;51, Markgrafenstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67233525;9.17245679584149;3.0;1.0;1.0;WG - Zimmer im Herzen der Stadt, vollmöbliert, 17qm, zur Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7438565.html;20190723-0650;20190726-2050;False
7431343;10;294.0;29.4;Industriegebiet;Max-Stromeyer-Straße, Konstanz;Max-Stromeyer-Straße;;Max-Stromeyer-Straße, Oberlohn, Konstanz-Industriegebiet, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6778915;9.155353100000001;4.0;1.0;2.0;Wg-Zimmer zur Zwischenmiete in Petershausen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7431343.html;20190723-0650;20190726-2050;False
7438555;17;485.0;28.52941176470589;Wollmatingen;Sternengasse, Konstanz;Sternengasse;;Sternengasse, Wollmatingen, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.69302920000001;9.14436;4.0;1.0;2.0;Zimmer in netter 4er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Wollmatingen.7438555.html;20190723-0650;;True
7420147;15;280.0;18.666666666666668;Petershausen-West;Steinstr. 21, Konstanz;Steinstr.;21;21, Steinstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6739956;9.1781409110425;4.0;2.0;1.0;Schönes Zimmer in der Jägerkaserne;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7420147.html;20190723-0650;;True
6553418;20;402.0;20.1;Altstadt;Wessenbergstraße, Konstanz;Wessenbergstraße;;Wessenbergstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6617516;9.174552499999999;3.0;1.0;1.0;Helles, schönes Zimmer in berufstätigen 3er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.6553418.html;20190723-0650;20190729-1250;False
7438269;8;310.0;38.75;Fürstenberg;Höriblick 5, Konstanz;Höriblick;5;5, Höriblick, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68868945;9.14961195;5.0;1.0;3.0;Cozy little room called Love!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7438269.html;20190723-0650;20190822-2050;False
7437392;14;330.0;23.57142857142857;Königsbau;Beyerlestrasse 21, Konstanz;Beyerlestrasse;21;21, Beyerlestraße, Petershausen-Ost, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.67629725;9.1863354;4.0;1.0;2.0;schönes 14qm WG-Zimmer in netter 4er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.7437392.html;20190723-0650;20190729-0850;False
6206002;28;450.0;16.071428571428573;Altstadt;Gartenstr., Konstanz;Gartenstr.;;Gartenstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.665509899999996;9.1708285;3.0;2.0;0.0;gemütliche 1,5 Zimmer im Paradies zur Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.6206002.html;20190723-0650;20190922-2050;False
7437557;15;290.0;19.33333333333333;Paradies;Rheingutstraße 36, Konstanz;Rheingutstraße;36;Albertus-Magnus-Haus, 36, Rheingutstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66782345;9.165685702019653;17.0;0.0;0.0;Zwischenmiete im Wohnheim nahe FH;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7437557.html;20190723-0650;20190822-2050;False
7413696;13;340.0;26.153846153846153;Königsbau;Jacob- Burckhardt- Straße 35, Konstanz;Jacob- Burckhardt- Straße;35;Sonnenbühl Ost Hochhaus, 35, Jacob-Burckhardt-Straße, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68077260000001;9.19012443164491;4.0;2.0;1.0;Möbliertes 13qm Zimmer in netter 4er- WG möglicherweise unbefristet;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.7413696.html;20190723-0650;20190726-1250;False
6912132;16;450.0;28.125;Fürstenberg;Längerbohlstr. 29, Konstanz;Längerbohlstr.;29;29, Längerbohlstraße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6870131;9.15517385;6.0;3.0;2.0;WG-Zimmer in schönem Einfamilienhaus mit Garten;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.6912132.html;20190723-0650;20190723-1850;False
7399508;20;435.0;21.75;Petershausen-West;Wollmatingerstraße 45, Konstanz;Wollmatingerstraße;45;45, Wollmatinger Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67692985;9.175923260618301;3.0;0.0;2.0;20m^2 große Wohnung zu vermieten;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7399508.html;20190723-0650;20190812-0850;False
7437583;11;250.0;22.72727272727273;Allmannsdorf;Am Schmerzenmösle 42, Konstanz;Am Schmerzenmösle;42;42, Am Schmerzenmösle, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6823434;9.19772194355513;7.0;3.0;3.0;Zimmer in WG zur Zwischenmiete (August & September);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.7437583.html;20190723-0650;20190911-0850;False
4362898;11;320.0;29.09090909090909;Allmannsdorf;Peter-Rosegger Weg 25, Konstanz;Peter-Rosegger Weg;25;25, Peter-Rosegger-Weg, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6792733;9.19881910346867;3.0;2.0;0.0;Schönes Zimmer in Uninähe;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.4362898.html;20190723-0650;20190809-1650;False
7436712;16;460.0;28.75;Petershausen-West;Theodor-Heuss-Str., Konstanz;Theodor-Heuss-Str.;;Theodor-Heuss-Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6703442;9.182333400000001;4.0;1.0;2.0;Schönes Zimmer in 4er WG sucht ab 1. Oktober eine/n neue/n Mitbewohner/in;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7436712.html;20190723-0650;20190724-0650;False
7434585;12;340.0;28.33333333333333;Königsbau;Jacob-Burckhardt-Straße 35, Konstanz;Jacob-Burckhardt-Straße;35;Sonnenbühl Ost Hochhaus, 35, Jacob-Burckhardt-Straße, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68077260000001;9.19012443164491;4.0;1.0;2.0;möbliertes 12qm Zimmer zur Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.7434585.html;20190723-0650;;True
7433899;13;250.0;19.23076923076923;Allmannsdorf;Am Schmerzenmösle 24, Konstanz;Am Schmerzenmösle;24;24, Am Schmerzenmösle, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68265875;9.19796576429041;5.0;2.0;2.0;Günstiges Zimmer in Uninähe;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Jungerhalde.7433899.html;20190723-0650;20190822-2050;False
7379935;16;280.0;17.5;Allmannsdorf;Bettengasse 4, Konstanz;Bettengasse;4;4, Bettengasse, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68116545;9.201176436380019;3.0;0.0;2.0;Möbliertes zimmer, 3er WG, mit Garten;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.7379935.html;20190723-0650;;True
7436811;18;440.0;24.44444444444445;Fürstenberg;Bärlappweg 1, Konstanz;Bärlappweg;1;1, Bärlappweg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68576515;9.160603300000002;8.0;3.0;4.0;WG mit EIGENEM BAD für jedes ZIMMER!!!!;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7436811.html;20190723-0650;20190729-2050;False
